step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8
7/20/2022 2:59:44,7/20/2022 3:59:25,7/20/2022 6:19:36,7/20/2022 8:54:31,7/20/2022 10:20:56,7/20/2022 12:58:07,7/20/2022 14:55:31,7/20/2022 19:31:31
7/20/2022 3:12:17,7/20/2022 3:22:08,7/20/2022 6:33:48,7/20/2022 9:09:43,7/20/2022 12:27:20,7/20/2022 13:08:43,7/20/2022 15:03:53,7/20/2022 18:09:29
7/20/2022 4:05:25,7/20/2022 8:14:48,7/20/2022 13:03:14,7/20/2022 14:34:53,7/20/2022 16:21:15,7/20/2022 19:26:45,7/20/2022 22:59:51,7/21/2022 0:48:49
7/20/2022 4:41:44,7/20/2022 8:27:46,7/20/2022 11:39:46,7/20/2022 14:24:55,7/20/2022 16:37:32,7/20/2022 18:50:39,7/20/2022 21:42:00,7/21/2022 0:54:02
7/20/2022 6:02:02,7/20/2022 8:04:25,7/20/2022 12:11:56,7/20/2022 13:35:03,7/20/2022 17:45:46,7/20/2022 21:13:08,7/21/2022 1:29:43,7/21/2022 3:00:25
7/20/2022 7:41:00,7/20/2022 7:54:05,7/20/2022 10:55:10,7/20/2022 11:27:27,7/20/2022 14:24:34,7/20/2022 18:20:31,7/20/2022 18:21:24,7/20/2022 20:05:46
7/20/2022 8:46:41,7/20/2022 8:56:22,7/20/2022 13:21:10,7/20/2022 14:29:36,7/20/2022 17:12:57,7/20/2022 20:22:57,7/20/2022 21:53:20,7/21/2022 0:59:27
7/20/2022 10:30:37,7/20/2022 13:32:15,7/20/2022 17:43:18,7/20/2022 20:32:12,7/21/2022 1:17:43,7/21/2022 5:09:38,7/21/2022 8:16:41,7/21/2022 13:13:11
7/20/2022 12:17:26,7/20/2022 13:22:12,7/20/2022 15:13:32,7/20/2022 17:46:00,7/20/2022 22:35:50,7/21/2022 2:29:48,7/21/2022 4:29:50,7/21/2022 4:40:08
7/20/2022 12:50:49,7/20/2022 16:04:09,7/20/2022 17:54:42,7/20/2022 18:30:54,7/20/2022 20:37:03,7/21/2022 1:30:32,7/21/2022 5:17:15,7/21/2022 6:24:13
7/20/2022 14:13:24,7/20/2022 16:30:47,7/20/2022 18:53:12,7/20/2022 23:36:18,7/21/2022 1:42:39,7/21/2022 3:08:45,7/21/2022 6:01:06,7/21/2022 6:11:55
7/20/2022 15:26:18,7/20/2022 17:12:29,7/20/2022 18:02:16,7/20/2022 19:08:59,7/20/2022 22:20:56,7/21/2022 3:14:03,7/21/2022 4:40:49,7/21/2022 4:48:53
7/20/2022 16:41:36,7/20/2022 17:12:25,7/20/2022 18:03:56,7/20/2022 22:39:48,7/21/2022 2:38:15,7/21/2022 3:05:25,7/21/2022 3:53:02,7/21/2022 6:08:54
7/20/2022 16:50:39,7/20/2022 17:48:54,7/20/2022 21:21:37,7/21/2022 0:52:35,7/21/2022 1:28:54,7/21/2022 1:37:28,7/21/2022 4:03:40,7/21/2022 8:50:11
7/20/2022 18:24:54,7/20/2022 23:00:22,7/21/2022 0:47:25,7/21/2022 4:44:36,7/21/2022 5:30:07,7/21/2022 6:47:16,7/21/2022 6:48:08,7/21/2022 7:06:44
7/20/2022 18:59:21,7/20/2022 22:32:46,7/21/2022 1:19:33,7/21/2022 6:15:32,7/21/2022 6:57:27,7/21/2022 8:01:56,7/21/2022 12:05:09,7/21/2022 16:53:52
7/20/2022 20:49:53,7/21/2022 0:50:53,7/21/2022 5:28:25,7/21/2022 9:42:42,7/21/2022 10:26:51,7/21/2022 13:57:28,7/21/2022 15:21:34,7/21/2022 17:15:50
7/20/2022 22:26:37,7/21/2022 2:09:57,7/21/2022 7:08:51,7/21/2022 7:29:35,7/21/2022 11:46:21,7/21/2022 14:50:16,7/21/2022 17:49:01,7/21/2022 22:01:59
7/20/2022 23:35:11,7/21/2022 3:40:55,7/21/2022 5:10:34,7/21/2022 5:26:11,7/21/2022 7:16:37,7/21/2022 9:58:12,7/21/2022 10:04:50,7/21/2022 14:46:13
7/21/2022 0:27:09,7/21/2022 1:16:41,7/21/2022 1:54:37,7/21/2022 4:22:48,7/21/2022 7:20:52,7/21/2022 9:43:46,7/21/2022 13:23:47,7/21/2022 15:32:02
7/21/2022 0:53:58,7/21/2022 1:09:31,7/21/2022 3:48:14,7/21/2022 8:15:10,7/21/2022 9:15:54,7/21/2022 11:04:15,7/21/2022 11:34:25,7/21/2022 15:09:16
7/21/2022 2:41:58,7/21/2022 3:41:41,7/21/2022 6:56:08,7/21/2022 8:46:41,7/21/2022 10:36:13,7/21/2022 13:08:15,7/21/2022 13:16:54,7/21/2022 14:59:48
7/21/2022 4:04:08,7/21/2022 8:41:18,7/21/2022 11:50:12,7/21/2022 14:53:12,7/21/2022 15:15:51,7/21/2022 19:10:56,7/21/2022 20:55:13,7/21/2022 23:13:18
7/21/2022 5:31:27,7/21/2022 8:04:33,7/21/2022 9:18:33,7/21/2022 12:44:28,7/21/2022 15:13:44,7/21/2022 17:49:54,7/21/2022 22:32:37,7/22/2022 3:18:20
7/21/2022 5:49:01,7/21/2022 9:16:55,7/21/2022 12:46:54,7/21/2022 14:45:40,7/21/2022 18:50:15,7/21/2022 22:15:21,7/22/2022 1:39:51,7/22/2022 1:40:57
7/21/2022 5:56:48,7/21/2022 9:15:59,7/21/2022 9:43:31,7/21/2022 13:40:46,7/21/2022 17:38:58,7/21/2022 22:33:00,7/22/2022 0:30:19,7/22/2022 0:54:24
7/21/2022 7:43:59,7/21/2022 11:27:34,7/21/2022 12:47:29,7/21/2022 17:10:48,7/21/2022 20:06:02,7/21/2022 23:43:04,7/22/2022 2:41:46,7/22/2022 2:44:19
7/21/2022 7:50:43,7/21/2022 9:17:59,7/21/2022 11:55:29,7/21/2022 15:24:20,7/21/2022 19:02:34,7/21/2022 19:40:34,7/22/2022 0:35:46,7/22/2022 2:15:29
7/21/2022 9:13:45,7/21/2022 13:58:07,7/21/2022 17:04:52,7/21/2022 20:12:05,7/21/2022 21:44:47,7/21/2022 22:38:35,7/21/2022 23:51:51,7/22/2022 0:30:36
7/21/2022 10:55:59,7/21/2022 15:29:33,7/21/2022 18:58:33,7/21/2022 19:36:24,7/22/2022 0:30:05,7/22/2022 2:34:47,7/22/2022 5:54:36,7/22/2022 6:31:35
7/21/2022 11:45:00,7/21/2022 13:39:23,7/21/2022 18:39:47,7/21/2022 23:30:31,7/22/2022 1:04:17,7/22/2022 3:06:23,7/22/2022 4:37:53,7/22/2022 6:44:34
7/21/2022 11:51:35,7/21/2022 11:57:42,7/21/2022 15:50:24,7/21/2022 20:09:50,7/21/2022 21:25:25,7/22/2022 0:01:26,7/22/2022 0:07:48,7/22/2022 0:58:00
7/21/2022 13:11:56,7/21/2022 16:35:12,7/21/2022 19:02:11,7/21/2022 23:47:24,7/22/2022 4:02:56,7/22/2022 5:34:11,7/22/2022 7:43:57,7/22/2022 8:34:55
7/21/2022 13:49:44,7/21/2022 17:00:53,7/21/2022 18:14:32,7/21/2022 20:08:35,7/21/2022 21:59:53,7/21/2022 22:07:39,7/22/2022 1:07:08,7/22/2022 4:30:38
7/21/2022 15:36:17,7/21/2022 19:42:03,7/21/2022 22:55:49,7/22/2022 3:27:32,7/22/2022 5:31:56,7/22/2022 8:04:01,7/22/2022 10:21:56,7/22/2022 11:00:46
7/21/2022 16:24:55,7/21/2022 18:59:16,7/21/2022 21:25:16,7/21/2022 22:18:39,7/22/2022 0:48:38,7/22/2022 3:25:09,7/22/2022 6:39:59,7/22/2022 8:36:26
7/21/2022 17:51:38,7/21/2022 18:18:39,7/21/2022 20:29:21,7/21/2022 20:53:47,7/21/2022 22:42:08,7/22/2022 2:49:27,7/22/2022 3:00:50,7/22/2022 7:58:49
7/21/2022 18:33:03,7/21/2022 20:35:36,7/21/2022 21:28:15,7/22/2022 1:34:22,7/22/2022 1:38:34,7/22/2022 4:30:08,7/22/2022 8:10:12,7/22/2022 12:37:29
7/21/2022 20:31:28,7/21/2022 21:55:29,7/21/2022 22:05:13,7/21/2022 23:41:42,7/22/2022 3:11:07,7/22/2022 6:28:15,7/22/2022 8:30:00,7/22/2022 10:06:30
7/21/2022 20:52:56,7/22/2022 1:01:11,7/22/2022 4:42:45,7/22/2022 9:19:27,7/22/2022 14:03:08,7/22/2022 16:28:00,7/22/2022 21:09:11,7/23/2022 0:21:22
7/21/2022 22:48:51,7/22/2022 2:21:33,7/22/2022 5:17:05,7/22/2022 7:13:48,7/22/2022 10:15:34,7/22/2022 15:04:36,7/22/2022 15:58:21,7/22/2022 18:09:07
7/22/2022 0:00:07,7/22/2022 4:08:50,7/22/2022 8:45:06,7/22/2022 10:19:56,7/22/2022 11:18:53,7/22/2022 13:05:43,7/22/2022 17:37:36,7/22/2022 21:47:28
7/22/2022 1:12:55,7/22/2022 3:15:05,7/22/2022 7:23:10,7/22/2022 12:08:41,7/22/2022 12:48:25,7/22/2022 15:08:29,7/22/2022 19:31:16,7/23/2022 0:31:28
7/22/2022 2:57:09,7/22/2022 7:21:56,7/22/2022 7:59:56,7/22/2022 12:17:46,7/22/2022 14:12:58,7/22/2022 15:46:33,7/22/2022 17:32:52,7/22/2022 18:15:03
7/22/2022 4:30:17,7/22/2022 5:31:00,7/22/2022 8:55:40,7/22/2022 12:03:36,7/22/2022 13:54:06,7/22/2022 14:00:17,7/22/2022 15:30:22,7/22/2022 20:22:31
7/22/2022 4:35:41,7/22/2022 8:31:55,7/22/2022 13:01:46,7/22/2022 13:15:39,7/22/2022 14:40:54,7/22/2022 16:56:38,7/22/2022 18:42:52,7/22/2022 19:35:12
7/22/2022 6:03:47,7/22/2022 7:37:34,7/22/2022 10:52:15,7/22/2022 13:00:47,7/22/2022 16:19:40,7/22/2022 21:11:43,7/23/2022 0:14:56,7/23/2022 1:26:34
7/22/2022 8:02:17,7/22/2022 11:31:20,7/22/2022 15:27:58,7/22/2022 18:20:02,7/22/2022 18:26:21,7/22/2022 21:06:57,7/23/2022 1:39:57,7/23/2022 2:25:48
7/22/2022 9:31:12,7/22/2022 13:46:00,7/22/2022 13:56:56,7/22/2022 16:43:49,7/22/2022 20:06:18,7/23/2022 0:31:18,7/23/2022 4:51:23,7/23/2022 5:54:26
7/22/2022 10:52:11,7/22/2022 12:32:08,7/22/2022 16:10:05,7/22/2022 20:00:29,7/23/2022 0:32:43,7/23/2022 4:35:56,7/23/2022 5:11:14,7/23/2022 6:44:24
7/22/2022 12:39:28,7/22/2022 15:58:32,7/22/2022 19:53:15,7/22/2022 23:23:46,7/23/2022 2:41:57,7/23/2022 5:18:25,7/23/2022 5:40:59,7/23/2022 10:15:00
7/22/2022 14:16:57,7/22/2022 18:55:57,7/22/2022 19:04:38,7/22/2022 21:46:00,7/22/2022 22:57:18,7/23/2022 2:59:52,7/23/2022 7:56:38,7/23/2022 10:37:52
7/22/2022 14:27:18,7/22/2022 15:43:36,7/22/2022 16:03:53,7/22/2022 17:54:29,7/22/2022 22:10:30,7/23/2022 0:45:48,7/23/2022 2:09:23,7/23/2022 3:23:22
7/22/2022 15:00:42,7/22/2022 18:01:16,7/22/2022 22:27:08,7/22/2022 22:36:55,7/23/2022 2:08:35,7/23/2022 3:08:12,7/23/2022 7:29:13,7/23/2022 8:04:34
7/22/2022 16:27:45,7/22/2022 20:42:05,7/22/2022 21:36:20,7/23/2022 2:02:29,7/23/2022 2:03:37,7/23/2022 3:45:38,7/23/2022 8:42:16,7/23/2022 12:09:09
7/22/2022 17:00:17,7/22/2022 20:00:28,7/22/2022 20:17:24,7/22/2022 23:10:27,7/23/2022 1:06:46,7/23/2022 1:31:25,7/23/2022 6:24:25,7/23/2022 10:06:42
7/22/2022 17:55:02,7/22/2022 20:34:36,7/22/2022 22:13:56,7/22/2022 22:14:45,7/23/2022 2:33:11,7/23/2022 5:19:47,7/23/2022 7:27:43,7/23/2022 10:44:33
7/22/2022 18:44:05,7/22/2022 19:45:58,7/22/2022 23:10:15,7/23/2022 1:47:57,7/23/2022 6:36:32,7/23/2022 8:19:57,7/23/2022 9:21:19,7/23/2022 14:14:58
7/22/2022 19:13:43,7/22/2022 23:59:11,7/23/2022 1:35:11,7/23/2022 4:41:34,7/23/2022 4:45:39,7/23/2022 8:24:51,7/23/2022 11:02:44,7/23/2022 15:13:31
7/22/2022 21:07:26,7/22/2022 22:42:37,7/23/2022 2:14:05,7/23/2022 6:16:18,7/23/2022 10:34:32,7/23/2022 14:36:00,7/23/2022 17:32:21,7/23/2022 17:43:37
7/22/2022 21:12:38,7/23/2022 1:40:23,7/23/2022 3:32:46,7/23/2022 7:58:29,7/23/2022 10:11:18,7/23/2022 14:47:00,7/23/2022 15:25:18,7/23/2022 18:20:17
7/22/2022 22:06:39,7/22/2022 23:25:38,7/23/2022 0:21:57,7/23/2022 5:22:23,7/23/2022 7:50:32,7/23/2022 8:01:55,7/23/2022 11:49:43,7/23/2022 12:57:56
7/22/2022 23:24:11,7/23/2022 2:24:01,7/23/2022 6:37:19,7/23/2022 7:41:42,7/23/2022 10:59:47,7/23/2022 14:35:38,7/23/2022 15:25:32,7/23/2022 20:02:10
7/22/2022 23:44:04,7/23/2022 2:22:51,7/23/2022 5:38:46,7/23/2022 5:49:48,7/23/2022 10:46:22,7/23/2022 11:48:36,7/23/2022 11:57:55,7/23/2022 15:06:25
7/23/2022 1:02:46,7/23/2022 5:49:31,7/23/2022 7:04:56,7/23/2022 7:39:51,7/23/2022 8:26:51,7/23/2022 9:00:18,7/23/2022 12:00:45,7/23/2022 15:59:10
7/23/2022 2:32:55,7/23/2022 5:57:43,7/23/2022 6:27:19,7/23/2022 7:00:49,7/23/2022 9:55:36,7/23/2022 12:49:26,7/23/2022 16:48:27,7/23/2022 19:19:57
7/23/2022 4:06:44,7/23/2022 8:24:08,7/23/2022 9:15:34,7/23/2022 9:40:08,7/23/2022 12:40:15,7/23/2022 15:24:18,7/23/2022 20:19:35,7/23/2022 21:58:35
7/23/2022 4:39:29,7/23/2022 6:48:13,7/23/2022 8:08:49,7/23/2022 10:04:16,7/23/2022 10:58:55,7/23/2022 15:59:12,7/23/2022 18:59:17,7/23/2022 22:47:32
7/23/2022 4:52:51,7/23/2022 9:01:16,7/23/2022 13:33:52,7/23/2022 15:12:36,7/23/2022 15:20:34,7/23/2022 16:57:19,7/23/2022 17:48:52,7/23/2022 19:15:18
7/23/2022 5:53:17,7/23/2022 10:18:13,7/23/2022 14:15:03,7/23/2022 15:32:20,7/23/2022 19:11:43,7/23/2022 20:45:59,7/24/2022 0:00:59,7/24/2022 3:25:13
7/23/2022 7:24:33,7/23/2022 8:21:38,7/23/2022 9:24:43,7/23/2022 12:25:43,7/23/2022 12:49:13,7/23/2022 13:01:33,7/23/2022 15:03:11,7/23/2022 19:14:57
7/23/2022 7:24:57,7/23/2022 10:00:38,7/23/2022 10:35:53,7/23/2022 14:21:04,7/23/2022 16:08:14,7/23/2022 18:46:56,7/23/2022 19:30:38,7/23/2022 22:12:43
7/23/2022 9:22:54,7/23/2022 12:57:01,7/23/2022 13:44:54,7/23/2022 14:44:35,7/23/2022 16:09:51,7/23/2022 17:11:38,7/23/2022 17:27:05,7/23/2022 19:41:21
7/23/2022 9:35:23,7/23/2022 12:33:02,7/23/2022 16:44:29,7/23/2022 18:16:49,7/23/2022 19:55:54,7/24/2022 0:12:01,7/24/2022 4:16:12,7/24/2022 6:47:04
7/23/2022 9:52:39,7/23/2022 10:01:01,7/23/2022 13:19:14,7/23/2022 14:39:17,7/23/2022 14:50:47,7/23/2022 15:52:44,7/23/2022 16:52:37,7/23/2022 17:14:40
7/23/2022 10:52:39,7/23/2022 11:54:01,7/23/2022 16:26:47,7/23/2022 20:26:36,7/24/2022 1:25:30,7/24/2022 1:25:50,7/24/2022 4:15:10,7/24/2022 8:05:22
7/23/2022 11:26:13,7/23/2022 11:54:37,7/23/2022 13:50:30,7/23/2022 14:37:40,7/23/2022 15:13:32,7/23/2022 16:48:06,7/23/2022 21:37:08,7/23/2022 22:16:21
7/23/2022 13:01:38,7/23/2022 13:20:48,7/23/2022 14:33:23,7/23/2022 16:14:49,7/23/2022 16:49:50,7/23/2022 17:15:45,7/23/2022 18:30:43,7/23/2022 22:41:46
7/23/2022 13:40:05,7/23/2022 14:49:10,7/23/2022 19:09:06,7/23/2022 22:14:20,7/24/2022 0:04:35,7/24/2022 4:23:11,7/24/2022 5:53:00,7/24/2022 10:36:23
7/23/2022 15:20:43,7/23/2022 18:41:39,7/23/2022 21:10:56,7/23/2022 23:37:13,7/24/2022 3:41:47,7/24/2022 6:32:43,7/24/2022 8:27:44,7/24/2022 11:32:57
7/23/2022 16:19:26,7/23/2022 19:26:24,7/23/2022 23:36:29,7/23/2022 23:44:04,7/24/2022 3:13:13,7/24/2022 8:05:56,7/24/2022 12:08:55,7/24/2022 12:54:47
7/23/2022 16:53:21,7/23/2022 19:46:38,7/23/2022 20:42:53,7/23/2022 21:02:12,7/24/2022 0:32:36,7/24/2022 0:52:06,7/24/2022 4:48:29,7/24/2022 4:54:04
7/23/2022 18:45:21,7/23/2022 23:37:59,7/24/2022 3:28:52,7/24/2022 5:00:11,7/24/2022 6:27:11,7/24/2022 8:15:27,7/24/2022 10:58:21,7/24/2022 14:58:24
7/23/2022 20:37:56,7/24/2022 1:24:38,7/24/2022 4:09:14,7/24/2022 5:53:48,7/24/2022 7:45:01,7/24/2022 10:39:37,7/24/2022 14:25:01,7/24/2022 16:26:07
7/23/2022 22:32:29,7/24/2022 1:43:25,7/24/2022 5:41:36,7/24/2022 7:53:02,7/24/2022 10:06:16,7/24/2022 12:06:39,7/24/2022 16:01:13,7/24/2022 17:12:49
7/23/2022 22:38:57,7/24/2022 2:22:00,7/24/2022 6:14:54,7/24/2022 7:43:20,7/24/2022 11:31:14,7/24/2022 14:19:56,7/24/2022 15:07:10,7/24/2022 17:00:35
7/24/2022 0:37:51,7/24/2022 3:05:02,7/24/2022 5:31:44,7/24/2022 7:09:27,7/24/2022 8:36:48,7/24/2022 9:16:13,7/24/2022 10:12:31,7/24/2022 14:18:17
7/24/2022 1:10:38,7/24/2022 3:54:38,7/24/2022 7:59:18,7/24/2022 9:41:54,7/24/2022 9:46:29,7/24/2022 12:49:04,7/24/2022 16:19:00,7/24/2022 19:03:24
7/24/2022 1:27:59,7/24/2022 6:03:14,7/24/2022 9:00:57,7/24/2022 9:46:53,7/24/2022 14:28:21,7/24/2022 17:55:59,7/24/2022 18:41:55,7/24/2022 18:57:23
7/24/2022 3:14:02,7/24/2022 5:49:57,7/24/2022 10:25:53,7/24/2022 13:34:52,7/24/2022 16:49:05,7/24/2022 17:00:10,7/24/2022 21:21:22,7/25/2022 0:45:26
7/24/2022 3:24:40,7/24/2022 5:50:10,7/24/2022 6:46:00,7/24/2022 9:37:04,7/24/2022 13:51:08,7/24/2022 18:16:25,7/24/2022 20:48:40,7/24/2022 21:48:17
7/24/2022 5:22:05,7/24/2022 9:13:33,7/24/2022 13:49:58,7/24/2022 13:50:23,7/24/2022 16:48:12,7/24/2022 20:58:17,7/24/2022 23:14:25,7/25/2022 2:22:07
7/24/2022 7:09:22,7/24/2022 10:50:58,7/24/2022 13:09:58,7/24/2022 18:04:39,7/24/2022 22:32:54,7/25/2022 1:41:45,7/25/2022 5:02:13,7/25/2022 9:09:19
7/24/2022 7:45:14,7/24/2022 11:46:11,7/24/2022 14:26:03,7/24/2022 16:37:17,7/24/2022 18:13:17,7/24/2022 21:44:24,7/25/2022 1:34:47,7/25/2022 5:33:54
7/24/2022 8:16:18,7/24/2022 8:59:51,7/24/2022 9:35:21,7/24/2022 12:33:34,7/24/2022 13:40:33,7/24/2022 17:58:10,7/24/2022 18:16:42,7/24/2022 22:37:50
7/24/2022 10:08:15,7/24/2022 12:17:29,7/24/2022 12:58:26,7/24/2022 17:08:06,7/24/2022 20:42:36,7/24/2022 22:16:10,7/25/2022 2:16:33,7/25/2022 4:36:52
7/24/2022 11:39:39,7/24/2022 13:06:47,7/24/2022 16:34:02,7/24/2022 20:38:44,7/24/2022 23:34:46,7/25/2022 4:28:19,7/25/2022 5:45:52,7/25/2022 7:03:56
7/24/2022 13:16:03,7/24/2022 18:00:26,7/24/2022 22:48:49,7/25/2022 3:04:56,7/25/2022 7:03:46,7/25/2022 10:00:07,7/25/2022 14:49:09,7/25/2022 19:49:18
7/24/2022 15:03:36,7/24/2022 15:22:23,7/24/2022 15:23:23,7/24/2022 16:30:33,7/24/2022 20:02:33,7/24/2022 21:38:00,7/25/2022 2:28:16,7/25/2022 4:33:03
7/24/2022 17:00:51,7/24/2022 17:47:44,7/24/2022 19:58:26,7/24/2022 20:34:40,7/24/2022 23:16:32,7/25/2022 0:36:39,7/25/2022 1:57:12,7/25/2022 4:23:32
7/24/2022 18:17:48,7/24/2022 20:32:41,7/25/2022 0:12:40,7/25/2022 3:27:18,7/25/2022 4:57:58,7/25/2022 6:55:20,7/25/2022 8:30:43,7/25/2022 10:04:05
7/24/2022 18:43:37,7/24/2022 20:05:07,7/24/2022 23:20:03,7/24/2022 23:35:02,7/25/2022 3:35:43,7/25/2022 4:56:49,7/25/2022 6:34:21,7/25/2022 8:18:06
7/24/2022 20:29:54,7/24/2022 21:21:18,7/24/2022 23:24:32,7/25/2022 3:38:09,7/25/2022 4:12:51,7/25/2022 4:45:12,7/25/2022 6:57:14,7/25/2022 9:10:45
7/24/2022 22:12:01,7/24/2022 23:44:05,7/24/2022 23:49:16,7/25/2022 0:00:29,7/25/2022 3:45:43,7/25/2022 7:15:59,7/25/2022 11:20:18,7/25/2022 14:47:02
7/24/2022 23:53:46,7/25/2022 4:24:54,7/25/2022 7:42:32,7/25/2022 8:07:51,7/25/2022 10:25:39,7/25/2022 14:26:01,7/25/2022 16:55:12,7/25/2022 20:40:23
7/24/2022 23:59:10,7/25/2022 2:17:42,7/25/2022 5:39:56,7/25/2022 10:18:35,7/25/2022 13:08:59,7/25/2022 16:40:16,7/25/2022 19:19:54,7/25/2022 22:45:49
7/25/2022 0:37:08,7/25/2022 3:15:10,7/25/2022 5:11:36,7/25/2022 5:47:02,7/25/2022 7:24:55,7/25/2022 11:40:39,7/25/2022 13:47:45,7/25/2022 13:53:33
7/25/2022 1:57:00,7/25/2022 6:07:59,7/25/2022 9:20:42,7/25/2022 13:11:44,7/25/2022 17:26:29,7/25/2022 22:15:16,7/26/2022 2:52:39,7/26/2022 5:20:33
7/25/2022 2:48:05,7/25/2022 4:47:22,7/25/2022 8:51:52,7/25/2022 13:15:19,7/25/2022 18:15:10,7/25/2022 21:29:39,7/26/2022 1:09:21,7/26/2022 4:25:20
7/25/2022 4:03:35,7/25/2022 7:56:40,7/25/2022 8:35:08,7/25/2022 10:03:55,7/25/2022 14:38:35,7/25/2022 18:41:58,7/25/2022 22:43:53,7/26/2022 2:24:27
7/25/2022 4:38:16,7/25/2022 8:33:47,7/25/2022 11:15:59,7/25/2022 16:00:38,7/25/2022 19:22:07,7/25/2022 21:25:37,7/25/2022 21:26:39,7/25/2022 23:08:17
7/25/2022 5:35:35,7/25/2022 7:05:05,7/25/2022 11:12:37,7/25/2022 14:42:34,7/25/2022 15:45:55,7/25/2022 15:53:54,7/25/2022 18:42:04,7/25/2022 19:49:21
7/25/2022 5:42:15,7/25/2022 10:41:55,7/25/2022 13:21:46,7/25/2022 15:06:23,7/25/2022 17:56:14,7/25/2022 20:37:34,7/26/2022 1:04:19,7/26/2022 3:27:00
7/25/2022 7:11:45,7/25/2022 11:58:19,7/25/2022 15:35:36,7/25/2022 17:58:00,7/25/2022 19:55:01,7/25/2022 21:55:54,7/26/2022 1:29:29,7/26/2022 4:25:00
7/25/2022 8:03:46,7/25/2022 9:17:46,7/25/2022 10:19:35,7/25/2022 10:54:04,7/25/2022 12:52:51,7/25/2022 13:46:49,7/25/2022 15:23:17,7/25/2022 19:43:18
7/25/2022 8:15:47,7/25/2022 11:11:48,7/25/2022 14:44:55,7/25/2022 17:56:35,7/25/2022 22:23:36,7/26/2022 1:27:43,7/26/2022 5:25:24,7/26/2022 7:50:54
7/25/2022 9:26:33,7/25/2022 13:27:25,7/25/2022 14:51:42,7/25/2022 19:52:15,7/25/2022 23:53:10,7/26/2022 4:45:22,7/26/2022 8:15:37,7/26/2022 11:24:54
7/25/2022 10:18:44,7/25/2022 12:57:47,7/25/2022 14:28:10,7/25/2022 19:14:51,7/25/2022 23:25:04,7/25/2022 23:54:50,7/26/2022 2:47:17,7/26/2022 7:05:40
7/25/2022 11:17:09,7/25/2022 14:33:33,7/25/2022 17:40:13,7/25/2022 19:23:00,7/25/2022 22:57:47,7/26/2022 3:02:44,7/26/2022 7:32:50,7/26/2022 10:09:30
7/25/2022 12:14:48,7/25/2022 14:39:08,7/25/2022 19:26:58,7/25/2022 23:07:19,7/26/2022 3:05:31,7/26/2022 7:50:41,7/26/2022 9:55:15,7/26/2022 13:24:36
7/25/2022 12:35:42,7/25/2022 16:11:53,7/25/2022 18:46:22,7/25/2022 19:00:58,7/25/2022 22:18:33,7/26/2022 2:01:50,7/26/2022 2:48:10,7/26/2022 5:13:47
7/25/2022 14:35:00,7/25/2022 14:41:20,7/25/2022 16:20:31,7/25/2022 16:50:34,7/25/2022 21:02:25,7/25/2022 22:37:49,7/26/2022 2:26:55,7/26/2022 3:18:01
7/25/2022 15:29:52,7/25/2022 20:13:45,7/25/2022 20:59:52,7/25/2022 22:02:27,7/25/2022 22:03:19,7/26/2022 2:27:31,7/26/2022 6:47:38,7/26/2022 10:09:23
7/25/2022 15:41:35,7/25/2022 16:55:21,7/25/2022 17:23:56,7/25/2022 20:16:43,7/25/2022 21:59:18,7/25/2022 23:49:57,7/26/2022 1:26:25,7/26/2022 2:24:52
7/25/2022 16:45:04,7/25/2022 19:13:30,7/25/2022 23:46:30,7/26/2022 3:32:59,7/26/2022 6:22:48,7/26/2022 10:02:05,7/26/2022 11:23:55,7/26/2022 14:25:14
7/25/2022 18:40:25,7/25/2022 19:31:33,7/25/2022 20:02:19,7/25/2022 23:39:45,7/26/2022 1:35:54,7/26/2022 6:16:29,7/26/2022 7:28:58,7/26/2022 8:06:20
7/25/2022 18:43:07,7/25/2022 21:19:52,7/26/2022 0:24:21,7/26/2022 3:09:23,7/26/2022 5:55:05,7/26/2022 7:14:06,7/26/2022 10:08:45,7/26/2022 12:25:55
7/25/2022 19:10:35,7/25/2022 21:42:11,7/25/2022 23:20:20,7/26/2022 4:17:02,7/26/2022 6:10:03,7/26/2022 11:04:58,7/26/2022 16:01:44,7/26/2022 18:21:36
7/25/2022 21:02:26,7/25/2022 22:50:11,7/26/2022 3:13:35,7/26/2022 7:15:52,7/26/2022 7:27:40,7/26/2022 10:27:44,7/26/2022 13:32:37,7/26/2022 13:52:47
7/25/2022 21:45:07,7/26/2022 2:45:52,7/26/2022 7:29:54,7/26/2022 10:56:48,7/26/2022 12:02:58,7/26/2022 12:43:47,7/26/2022 14:25:17,7/26/2022 15:52:51
7/25/2022 22:44:55,7/26/2022 0:23:33,7/26/2022 1:16:47,7/26/2022 4:31:18,7/26/2022 7:37:42,7/26/2022 11:02:48,7/26/2022 14:43:22,7/26/2022 18:09:21
7/25/2022 22:54:04,7/26/2022 3:32:52,7/26/2022 4:30:11,7/26/2022 4:53:48,7/26/2022 6:32:34,7/26/2022 9:33:07,7/26/2022 13:14:21,7/26/2022 14:54:25
7/26/2022 0:05:32,7/26/2022 0:53:31,7/26/2022 1:42:19,7/26/2022 1:45:03,7/26/2022 5:35:28,7/26/2022 10:12:11,7/26/2022 15:13:04,7/26/2022 17:17:38
7/26/2022 1:58:16,7/26/2022 5:50:01,7/26/2022 7:27:21,7/26/2022 8:15:42,7/26/2022 11:14:42,7/26/2022 13:10:40,7/26/2022 18:02:50,7/26/2022 18:46:42
